species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,NPC4|At3g03530,Non-Specific Phospholipase,At3g03530,Sensitive to drought and salt; Insensitive to ABA,,Plant PhenomeNET
ath,ALDH10A8|At1g74920,Aldehyde Dehydrogenase,At1g74920,"Sensitive to drought, salt, and mannitol",,Plant PhenomeNET
ath,ALDH10A8|At1g74920,Aldehyde Dehydrogenase,At1g74920,"Sensitive to drought, salt, and mannitol",,Plant PhenomeNET
ath,ALDH10A8|At1g74920,Aldehyde Dehydrogenase,At1g74920,"Sensitive to drought, salt, and mannitol",,Plant PhenomeNET
ath,LEA4-5|At5g06760,Late Embryogenesis Abundant,At5g06760,Sensitive to drought; Germination sensitive to osmotic stress,,Plant PhenomeNET
ath,LEA4-5|At5g06760,Late Embryogenesis Abundant,At5g06760,Sensitive to drought; Germination sensitive to osmotic stress,,Plant PhenomeNET
ath,ABCG40|At1g15520,ATP-Binding Cassette,At1g15520,Sensitive to drought; Slow stomatal closure in response to ABA,,Plant PhenomeNET
ath,ABCG40|At1g15520,ATP-Binding Cassette,At1g15520,Sensitive to drought; Slow stomatal closure in response to ABA,,Plant PhenomeNET
ath,MTP11|At2g39450,,At2g39450,Sensitive to elevated manganese,,Plant PhenomeNET
ath,EFR|At5g20480,EF-TU Receptor,At5g20480,Sensitive to elf18 (bacterial defense inducer),,Plant PhenomeNET
ath,GEK1|At2g03800,Geko,At2g03800,Sensitive to ethanol,,Plant PhenomeNET
ath,EIN1|At1g66340,Ethylene Insensitive,At1g66340,Sensitive to ethylene,,Plant PhenomeNET
ath,LOS1|At1g56070,Low Response to Osmotic Stress,At1g56070,Sensitive to freezing,,Plant PhenomeNET
ath,CSP3|At2g17870,Cold Shock Domain Protein,At2g17870,Sensitive to freezing,,Plant PhenomeNET
ath,LOS2|At2g36530,Low Response to Osmotic Stress,At2g36530,Sensitive to freezing,,Plant PhenomeNET
ath,SFR2|At3g06510,Sensitive to freezing,At3g06510,Sensitive to freezing,,Plant PhenomeNET
ath,CRLK1|At5g54590,Calcium/Calmodulin Regulated Receptor-Like Kinase,At5g54590,Sensitive to freezing,,Plant PhenomeNET
ath,ABF1|At1g49720,ABRE Binding Factor,At1g49720,Sensitive to freezing when not acclimated,,Plant PhenomeNET
ath,AtRAD54|At3g19210,Homolog of RAD54,At3g19210,Sensitive to gamma radiation and cisplatin,,Plant PhenomeNET
ath,AtRAD54|At3g19210,Homolog of RAD54,At3g19210,Sensitive to gamma radiation and cisplatin,,Plant PhenomeNET
ath,XRCC1|At1g80420,,At1g80420,Sensitive to gamma rays,,Plant PhenomeNET
ath,OFP1|At5g01840,Ovate Family Protein,At5g01840,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,AtBRCA2b|At5g01630,Breast Cancer Associated,At5g01630,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,AtBRCA2b|At5g01630,Breast Cancer Associated,At5g01630,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,HUS2|At5g45610,Hydroxyurea Sensitive,At5g45610,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,HUS2|At5g45610,Hydroxyurea Sensitive,At5g45610,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,AtMUS81|At4g30870,MMS and UV Sensitive,At4g30870,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,CSAat1B|At1g19750,Cockayne Syndrome A-like Protein,At1g19750,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,MKP1|At3g55270,MAP Kinase Phosphatase,At3g55270,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,AtMUS81|At4g30870,MMS and UV Sensitive,At4g30870,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,MKP1|At3g55270,MAP Kinase Phosphatase,At3g55270,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,CSAat1B|At1g19750,Cockayne Syndrome A-like Protein,At1g19750,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,HUS2|At5g45610,Hydroxyurea Sensitive,At5g45610,Sensitive to genotoxic stress,,Plant PhenomeNET
ath,PRL1|At4g15900,Pleiotropic Regulatory Locus,At4g15900,Sensitive to glucose and sucrose,,Plant PhenomeNET
ath,PRL1|At4g15900,Pleiotropic Regulatory Locus,At4g15900,Sensitive to glucose and sucrose,,Plant PhenomeNET
ath,AtBI1|At5g47120,BAX Inhibitor 1,At5g47120,"Sensitive to heat shock, fumonisin B1 (fungal toxin), and tunicamycin (inducer of the unfolded protein response)",,Plant PhenomeNET
ath,AtBI1|At5g47120,BAX Inhibitor 1,At5g47120,"Sensitive to heat shock, fumonisin B1 (fungal toxin), and tunicamycin (inducer of the unfolded protein response)",,Plant PhenomeNET
ath,AtBI1|At5g47120,BAX Inhibitor 1,At5g47120,"Sensitive to heat shock, fumonisin B1 (fungal toxin), and tunicamycin (inducer of the unfolded protein response)",,Plant PhenomeNET
ath,BAG7|At5g62390,BCL-2-Associate Athanogene,At5g62390,Sensitive to high and low temperature and tunicamycin (inducer of the unfolded protein response),,Plant PhenomeNET
ath,BAG7|At5g62390,BCL-2-Associate Athanogene,At5g62390,Sensitive to high and low temperature and tunicamycin (inducer of the unfolded protein response),,Plant PhenomeNET
ath,BAG7|At5g62390,BCL-2-Associate Athanogene,At5g62390,Sensitive to high and low temperature and tunicamycin (inducer of the unfolded protein response),,Plant PhenomeNET
ath,HsfA2|At2g26150,Heat Shock Transcription Factor,At2g26150,Sensitive to high temperature,,Plant PhenomeNET
ath,ROF1|At3g25230,Rotamase FKBP,At3g25230,Sensitive to high temperature,,Plant PhenomeNET
ath,CaM3|At3g56800,Calmodulin,At3g56800,Sensitive to high temperature,,Plant PhenomeNET
ath,Hsa32|At4g21320,Heat-Stress-Associated,At4g21320,Sensitive to high temperature,,Plant PhenomeNET
ath,TIL1|At5g58070,Temperature-Induced Lipocalin,At5g58070,Sensitive to high temperature,,Plant PhenomeNET
ath,CDC25|At5g03455,Cell Division Cycle,At5g03455,Sensitive to hydroxyurea (inhibitor of DNA replication),,Plant PhenomeNET
ath,VIN3|At5g57380,Vernalization Insensitive,At5g57380,Sensitive to hypoxia,,Plant PhenomeNET
ath,SCL14|At1g07530,Scarecrow-Like,At1g07530,Sensitive to INA (functional analog of SA) and TIBA (inhibitor of auxin transport),,Plant PhenomeNET
ath,SCL14|At1g07530,Scarecrow-Like,At1g07530,Sensitive to INA (functional analog of SA) and TIBA (inhibitor of auxin transport),,Plant PhenomeNET
ath,KU70|At1g16970,Homolog of Yeast KU70,At1g16970,Sensitive to ionizing radiation and chemical mutagens,,Plant PhenomeNET
ath,KU70|At1g16970,Homolog of Yeast KU70,At1g16970,Sensitive to ionizing radiation and chemical mutagens,,Plant PhenomeNET
ath,JAH1|At4g31970,Jasmonic Acid Hypersensitive,At4g31970,Sensitive to jasmonic acid; Susceptible to necrotrophic fungi,,Plant PhenomeNET
ath,JAH1|At4g31970,Jasmonic Acid Hypersensitive,At4g31970,Sensitive to jasmonic acid; Susceptible to necrotrophic fungi,,Plant PhenomeNET
ath,AtWBC19|At3g55130,White-Brown Complex Homolog,At3g55130,Sensitive to kanamycin,,Plant PhenomeNET
ath,PCR2|At1g14870,Plant Cadmium Resistance,At1g14870,Sensitive to limited and elevated zinc,,Plant PhenomeNET
ath,PCR2|At1g14870,Plant Cadmium Resistance,At1g14870,Sensitive to limited and elevated zinc,,Plant PhenomeNET
ath,NIP5;1|At4g10380,Nodulin26-Like Intrinsic Protein,At4g10380,Sensitive to limited boron,,Plant PhenomeNET
ath,RPT5B|At1g09100,,At1g09100,Sensitive to limited glucose,,Plant PhenomeNET
ath,MRS2-7|At5g09690,,At5g09690,Sensitive to limited magnesium,,Plant PhenomeNET
ath,WR3|At5g50200,Wound-Responsive,At5g50200,Sensitive to limited nitrate,,Plant PhenomeNET
ath,SQD2|At5g01220,Sulfoquinovosyl Diacylglycerol Deficient,At5g01220,Sensitive to limited phosphate; Low sulfolipid levels,,Plant PhenomeNET
ath,SQD2|At5g01220,Sulfoquinovosyl Diacylglycerol Deficient,At5g01220,Sensitive to limited phosphate; Low sulfolipid levels,,Plant PhenomeNET
ath,bZIP19|At4g35040,bZIP Transcription Factor,At4g35040,Sensitive to limited zinc,,Plant PhenomeNET
ath,AtNHX8|At1g14660,Sodium Hydrogen Exchanger,At1g14660,Sensitive to lithium,,Plant PhenomeNET
ath,SOS3|At5g24270,Salt Overly Sensitive,At5g24270,"Sensitive to lithium, salt stress, and limited potassium ",,Plant PhenomeNET
ath,SOS3|At5g24270,Salt Overly Sensitive,At5g24270,"Sensitive to lithium, salt stress, and limited potassium ",,Plant PhenomeNET
ath,SOS3|At5g24270,Salt Overly Sensitive,At5g24270,"Sensitive to lithium, salt stress, and limited potassium ",,Plant PhenomeNET
ath,MSRB1|At1g53670,Methionine Sulfoxide Reductase B,At1g53670,Sensitive to low temperature,,Plant PhenomeNET
ath,FAD2|At3g12120,Fatty Acid Desaturase,At3g12120,Sensitive to low temperature,,Plant PhenomeNET
ath,MSRB2|At4g21860,Methionine Sulfoxide Reductase B,At4g21860,Sensitive to low temperature,,Plant PhenomeNET
ath,CHS3|At5g17890,Chilling Sensitive,At5g17890,Sensitive to low temperature,,Plant PhenomeNET
ath,HOS15|At5g67320,High Expression of Osmotically Responsive Genes,At5g67320,Sensitive to low temperature and freezing,,Plant PhenomeNET
ath,HOS15|At5g67320,High Expression of Osmotically Responsive Genes,At5g67320,Sensitive to low temperature and freezing,,Plant PhenomeNET
ath,AtMKK2|At4g29810,Map Kinase Kinase,At4g29810,Sensitive to low temperature and salt stress,,Plant PhenomeNET
ath,AtMKK2|At4g29810,Map Kinase Kinase,At4g29810,Sensitive to low temperature and salt stress,,Plant PhenomeNET
ath,NRAMP1|At1g80830,Natural Resistance-Associated Macrophage Protein,At1g80830,Sensitive to manganese starvation,,Plant PhenomeNET
ath,CGL1|At4g38240,Complex Glycan,At4g38240,Sensitive to mannitol and potassium chloride,,Plant PhenomeNET
ath,CGL1|At4g38240,Complex Glycan,At4g38240,Sensitive to mannitol and potassium chloride,,Plant PhenomeNET
ath,MRP1|At1g30400,Multidrug Resistance-Associated Protein,At1g30400,Sensitive to methotrexate,,Plant PhenomeNET
ath,AtCAF1a|At3g44260,CCR4 Associated Factor,At3g44260,Sensitive to methyl viologen (inducer of oxidative stress); Germination resistant to salt stress,,Plant PhenomeNET
ath,AtCAF1b|At5g22250,CCR4 Associated Factor,At5g22250,Sensitive to methyl viologen (inducer of oxidative stress); Germination resistant to salt stress,,Plant PhenomeNET
ath,AtCAF1a|At3g44260,CCR4 Associated Factor,At3g44260,Sensitive to methyl viologen (inducer of oxidative stress); Germination resistant to salt stress,,Plant PhenomeNET
ath,AtCAF1b|At5g22250,CCR4 Associated Factor,At5g22250,Sensitive to methyl viologen (inducer of oxidative stress); Germination resistant to salt stress,,Plant PhenomeNET
ath,RAD51B|At2g28560,Rad51 Paralog,At2g28560,Sensitive to mitomycin C (DNA cross-linking agent),,Plant PhenomeNET
ath,NBS1|At3g02680,Nijmegen Breakage Syndrome,At3g02680,Sensitive to MMS (inducer of genotoxic stress) and mitomycin C (DNA cross-linking agent),,Plant PhenomeNET
ath,NBS1|At3g02680,Nijmegen Breakage Syndrome,At3g02680,Sensitive to MMS (inducer of genotoxic stress) and mitomycin C (DNA cross-linking agent),,Plant PhenomeNET
ath,VTI1b|At1g26670,Vesicle Transport V-Snare,At1g26670,Sensitive to nitrogen and carbon starvation,,Plant PhenomeNET
ath,VTI1b|At1g26670,Vesicle Transport V-Snare,At1g26670,Sensitive to nitrogen and carbon starvation,,Plant PhenomeNET
ath,ATL6|At3g05200,Arabidopsis Toxicos En Levadura,At3g05200,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,ATL2|At3g16720,Arabidopsis Toxicos En Levadura,At3g16720,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,CNI1|At5g27420,Carbon/Nitrogen Insensitive,At5g27420,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,ATL6|At3g05200,Arabidopsis Toxicos En Levadura,At3g05200,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,ATL2|At3g16720,Arabidopsis Toxicos En Levadura,At3g16720,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,CNI1|At5g27420,Carbon/Nitrogen Insensitive,At5g27420,Sensitive to nitrogen starvation and glucose,,Plant PhenomeNET
ath,NRT1.7|At1g69870,Nitrate Transporter,At1g69870,Sensitive to nitrogen starvation; Elevated nitrogen levels in leaves; Reduced nitrogen transport,,Plant PhenomeNET
ath,NRT1.7|At1g69870,Nitrate Transporter,At1g69870,Sensitive to nitrogen starvation; Elevated nitrogen levels in leaves; Reduced nitrogen transport,,Plant PhenomeNET
ath,NRT1.7|At1g69870,Nitrate Transporter,At1g69870,Sensitive to nitrogen starvation; Elevated nitrogen levels in leaves; Reduced nitrogen transport,,Plant PhenomeNET
ath,ROC4|At3g62030,Rotamase CyP,At3g62030,Sensitive to osmotic stress and elevated salt,,Plant PhenomeNET
ath,ROC4|At3g62030,Rotamase CyP,At3g62030,Sensitive to osmotic stress and elevated salt,,Plant PhenomeNET
ath,SRX|At1g31170,Sulfiredoxin,At1g31170,Sensitive to oxidative stress,,Plant PhenomeNET
ath,AtOZF1|At2g19810,Oxidation-Related Zinc Finger,At2g19810,Sensitive to oxidative stress,,Plant PhenomeNET
ath,OZS1|At1g12480,Ozone Sensitive,At1g12480,Sensitive to ozone,,Plant PhenomeNET
ath,FIB4|At3g23400,Fibrillin,At3g23400,Sensitive to ozone; Susceptible to bacterial speck disease,,Plant PhenomeNET
ath,FIB4|At3g23400,Fibrillin,At3g23400,Sensitive to ozone; Susceptible to bacterial speck disease,,Plant PhenomeNET
ath,SEC|At3g04240,Secret Agent,At3g04240,Sensitive to paclobutrazol (GA biosynthesis inhibitor),,Plant PhenomeNET
ath,AtSIZ1|At5g60410,,At5g60410,Sensitive to phosphate starvation,,Plant PhenomeNET
ath,GPX7|At4g31870,Glutathione Peroxidase,At4g31870,Sensitive to photooxidative stress,,Plant PhenomeNET
ath,KC1|At4g32650,K+ Rectifying Channel,At4g32650,Sensitive to potassium starvation,,Plant PhenomeNET
ath,NHX3|At5g55470,Sodium Hydrogen Exchanger,At5g55470,Sensitive to potassium starvation,,Plant PhenomeNET
ath,RD19|At4g39090,Responsive to Dehydration,At4g39090,Sensitive to Ralstonia solanacearum,,Plant PhenomeNET
ath,WEE1|At1g02970,Arabidopsis wee1 Kinase Homolog,At1g02970,Sensitive to replication-inhibiting drugs,,Plant PhenomeNET
ath,At1g13930,,At1g13930,Sensitive to salt,,Plant PhenomeNET
ath,BZIP17|At2g40950,,At2g40950,Sensitive to salt,,Plant PhenomeNET
ath,CPK3|At4g23650,Calcium-Dependent Protein Kinase,At4g23650,Sensitive to salt,,Plant PhenomeNET
ath,PHT4;6|At5g44370,Phosphate Transporter,At5g44370,Sensitive to salt,,Plant PhenomeNET
ath,WRKY33|At2g38470,WRKY DNA-Binding Protein,At2g38470,Sensitive to salt stress,,Plant PhenomeNET
ath,CBL10|At4g33000,Calcineurin B-Like,At4g33000,Sensitive to salt stress,,Plant PhenomeNET
ath,SOS1|At2g01980,Salt Overly Sensitive,At2g01980,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,SOS2|At5g35410,Salt Overly Sensitive,At5g35410,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,SOS4|At5g37850,Salt Overly Sensitive,At5g37850,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,SOS1|At2g01980,Salt Overly Sensitive,At2g01980,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,SOS2|At5g35410,Salt Overly Sensitive,At5g35410,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,SOS4|At5g37850,Salt Overly Sensitive,At5g37850,Sensitive to salt stress and limited potassium,,Plant PhenomeNET
ath,QSO2|At1g15020,Quiescin-Sulhydryl Oxidase,At1g15020,"Sensitive to salt, lithium, and, polyamines",,Plant PhenomeNET
ath,QSO2|At1g15020,Quiescin-Sulhydryl Oxidase,At1g15020,"Sensitive to salt, lithium, and, polyamines",,Plant PhenomeNET
ath,QSO2|At1g15020,Quiescin-Sulhydryl Oxidase,At1g15020,"Sensitive to salt, lithium, and, polyamines",,Plant PhenomeNET
ath,S1P|At5g19660,Site-1 Protease,At5g19660,"Sensitive to salt, potassium chloride, lithium chloride and mannitol",,Plant PhenomeNET
ath,S1P|At5g19660,Site-1 Protease,At5g19660,"Sensitive to salt, potassium chloride, lithium chloride and mannitol",,Plant PhenomeNET
ath,S1P|At5g19660,Site-1 Protease,At5g19660,"Sensitive to salt, potassium chloride, lithium chloride and mannitol",,Plant PhenomeNET
ath,S1P|At5g19660,Site-1 Protease,At5g19660,"Sensitive to salt, potassium chloride, lithium chloride and mannitol",,Plant PhenomeNET
ath,BT2|At3g48360,BTB and TAZ Domain Protein,At3g48360,Sensitive to sugar and ABA,,Plant PhenomeNET
ath,BT2|At3g48360,BTB and TAZ Domain Protein,At3g48360,Sensitive to sugar and ABA,,Plant PhenomeNET
ath,EIL3|At1g73730,Ethylene-Insensitive3-Like3,At1g73730,Sensitive to sulfate starvation,,Plant PhenomeNET
ath,AtMTK|At1g49820,Arabidopsis thaliana S-Methyl-5-Thioribose Kinase,At1g49820,Sensitive to sulfur starvation,,Plant PhenomeNET
ath,OXS3|At5g56550,Oxidative Stress,At5g56550,Sensitive to t-BOOH (organic peroxide) and diamide (oxidizing agent),,Plant PhenomeNET
ath,OXS3|At5g56550,Oxidative Stress,At5g56550,Sensitive to t-BOOH (organic peroxide) and diamide (oxidizing agent),,Plant PhenomeNET
ath,RAN1|At5g44790,Responsive to Antagonist,At5g44790,Sensitive to TCO (inhibitor of ethylene signaling),,Plant PhenomeNET
ath,CRT1a|At1g56340,Calreticulin,At1g56340,Sensitive to tunicamycin (inducer of the unfolded protein response),,Plant PhenomeNET
ath,SDF2|At2g25110,Stromal Cell-Derived Factor,At2g25110,Sensitive to tunicamycin (inducer of the unfolded protein response) and DTT (ER homeostasis-perturbing compound),,Plant PhenomeNET
ath,SDF2|At2g25110,Stromal Cell-Derived Factor,At2g25110,Sensitive to tunicamycin (inducer of the unfolded protein response) and DTT (ER homeostasis-perturbing compound),,Plant PhenomeNET
ath,UVR3|At3g15620,UV Repair Defective,At3g15620,Sensitive to UV light,,Plant PhenomeNET
ath,CHR24|At5g63950,Chromatin Remodeling,At5g63950,Sensitive to UV light,,Plant PhenomeNET
ath,UVR2|At1g12370,UV Repair Defective,At1g12370,Sensitive to UV-B light,,Plant PhenomeNET
ath,CSAat1A|At1g27840,Cockayne Syndrome A-like Protein,At1g27840,Sensitive to UV-B light,,Plant PhenomeNET
ath,AtREV3|At1g67500,,At1g67500,Sensitive to UV-B light,,Plant PhenomeNET
ath,RUP2|At5g23730,Repressor of UV-B Photomorphogenesis,At5g23730,Sensitive to UV-B light,,Plant PhenomeNET
ath,POLH|At5g44740,Y-Family DNA Polymerase,At5g44740,Sensitive to UV-B light,,Plant PhenomeNET
ath,REV1|At5g44750,Reversionless,At5g44750,Sensitive to UV-B light,,Plant PhenomeNET
ath,UVR8|At5g63860,UV Repair Defective,At5g63860,Sensitive to UV-B light,,Plant PhenomeNET
ath,REV7|At1g16590,,At1g16590,Sensitive to UV-B light and cisplatin,,Plant PhenomeNET
ath,REV7|At1g16590,,At1g16590,Sensitive to UV-B light and cisplatin,,Plant PhenomeNET
ath,MTP1|At2g46800,,At2g46800,Sensitive to zinc,,Plant PhenomeNET
ath,HMA3|At4g30120,Heavy Metal Associated,At4g30120,Sensitive to zinc and cadmium,,Plant PhenomeNET
ath,HMA3|At4g30120,Heavy Metal Associated,At4g30120,Sensitive to zinc and cadmium,,Plant PhenomeNET
ath,lysoPL2|At1g52760,Lysophospholipase,At1g52760,Sensitive to zinc and hydrogen peroxide,,Plant PhenomeNET
ath,lysoPL2|At1g52760,Lysophospholipase,At1g52760,Sensitive to zinc and hydrogen peroxide,,Plant PhenomeNET
ath,3-Sep|At3g24260,Sepallata,At3g24260,Sepal-like petals; Low penetrance of extra flowers forming at base of sepals,,Plant PhenomeNET
ath,3-Sep|At3g24260,Sepallata,At3g24260,Sepal-like petals; Low penetrance of extra flowers forming at base of sepals,,Plant PhenomeNET
ath,ETG1|At2g40550,E2F Target Gene,At2g40550,Serrated leaves,,Plant PhenomeNET
ath,SE|At2g27100,Serrate,At2g27100,Serrated leaves; Abnormal vegetative phase change; Increased leaf venation complexity,,Plant PhenomeNET
ath,SE|At2g27100,Serrate,At2g27100,Serrated leaves; Abnormal vegetative phase change; Increased leaf venation complexity,,Plant PhenomeNET
ath,SE|At2g27100,Serrate,At2g27100,Serrated leaves; Abnormal vegetative phase change; Increased leaf venation complexity,,Plant PhenomeNET
ath,SEF|At5g37055,Serrated Leaves and Early Flowering,At5g37055,Serrated leaves; Increased petal number; Small siliques; Early flowering,,Plant PhenomeNET
ath,SEF|At5g37055,Serrated Leaves and Early Flowering,At5g37055,Serrated leaves; Increased petal number; Small siliques; Early flowering,,Plant PhenomeNET
ath,SEF|At5g37055,Serrated Leaves and Early Flowering,At5g37055,Serrated leaves; Increased petal number; Small siliques; Early flowering,,Plant PhenomeNET
ath,SEF|At5g37055,Serrated Leaves and Early Flowering,At5g37055,Serrated leaves; Increased petal number; Small siliques; Early flowering,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,TSO1|At3g22780,Tso,At3g22780,Serrated sepals; Unfused carpels; Long stigma papillae; Sterile; Abnormal integuments; Collapsed pollen,,Plant PhenomeNET
ath,cpFtsY|At2g45770,,At2g45770,Severe chlorosis,,Plant PhenomeNET
ath,BZIP28|At3g10800,,At3g10800,Severe chlorosis at high temperature,,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,BIN4|At5g24630,Brassinosteroid-Insensitive,At5g24630,"Severe dwarf; Small cotyledons; Short hypocotyl, roots, and petioles; Abnormal trichomes and root hairs; Increased ploidy levels due to endoreduplication; Insensitive to brassinosteroids",,Plant PhenomeNET
ath,SMU1|At1g73720,Suppressors of MEC-8 and UNC-52,At1g73720,Severe dwarf; Small leaves; Absence of flowers,,Plant PhenomeNET
ath,SMU1|At1g73720,Suppressors of MEC-8 and UNC-52,At1g73720,Severe dwarf; Small leaves; Absence of flowers,,Plant PhenomeNET
ath,SMU1|At1g73720,Suppressors of MEC-8 and UNC-52,At1g73720,Severe dwarf; Small leaves; Absence of flowers,,Plant PhenomeNET
ath,HDG11|At1g73360,Homeodomain Glabrous,At1g73360,Severely branched trichomes,,Plant PhenomeNET
ath,CYP707A2|At2g29090,Cytochrome P450,At2g29090,Severely delayed germination without stratification,,Plant PhenomeNET
ath,NAP|At1g69490,"NAC-Like, Activated by AP3/PI",At1g69490,Severely delayed leaf senescence,,Plant PhenomeNET
ath,ISA3|At4g09020,Isoamylase,At4g09020,Severely elevated starch levels; No other phenotypes detected,,Plant PhenomeNET
ath,DRP3A|At4g33650,Dynamin-Related Protein,At4g33650,Severely elongated mitochondria; No other phenotypes detected,,Plant PhenomeNET
ath,KAC1|At5g10470,Kinesin Like Protein for Actin Based Chloroplast Movement,At5g10470,Severely reduced chloroplast movement,,Plant PhenomeNET
ath,AtMYB21|At3g27810,MYB Domain Protein,At3g27810,Severely reduced fertility,,Plant PhenomeNET
ath,SDS|At1g14750,Solo Dancers,At1g14750,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,SPO11-2|At1g63990,Sporulation 11-2,At1g63990,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,ASY1|At1g67370,Asynaptic,At1g67370,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,MSH4|At4g17380,MutS Homolog,At4g17380,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,SDS|At1g14750,Solo Dancers,At1g14750,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,SPO11-2|At1g63990,Sporulation 11-2,At1g63990,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,ASY1|At1g67370,Asynaptic,At1g67370,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,MSH4|At4g17380,MutS Homolog,At4g17380,Severely reduced fertility due to defects in meiosis,,Plant PhenomeNET
ath,CalS5|At2g13680,Callose Synthase,At2g13680,"Severely reduced fertility; Small, sterile anthers",,Plant PhenomeNET
ath,CalS5|At2g13680,Callose Synthase,At2g13680,"Severely reduced fertility; Small, sterile anthers",,Plant PhenomeNET
ath,CalS5|At2g13680,Callose Synthase,At2g13680,"Severely reduced fertility; Small, sterile anthers",,Plant PhenomeNET
